1600,28.1541,0,-24.29384,0,0.2295141,0
1610,28.18573,0,-24.31993,0,0.2295067,0
1620,28.21736,0,-24.34602,0,0.2294993,0
1630,28.24899,0,-24.37211,0,0.2294919,0
1640,28.28062,0,-24.3982,0,0.2294846,0
1650,28.31225,0,-24.42428,0,0.2294773,0
1660,28.34388,0,-24.45037,0,0.2294701,0
1670,28.37551,0,-24.47646,0,0.2294628,0
1680,28.40714,0,-24.50255,0,0.2294557,0
1690,28.43877,0,-24.52863,0,0.2294485,0
1700,28.4704,0,-24.55472,0,0.2294413,0
1710,28.50203,0,-24.58081,0,0.2294343,0
1720,28.53366,0,-24.6069,0,0.2294272,0
1730,28.56528,0,-24.63298,0,0.2294201,0
1740,28.59691,0,-24.65907,0,0.229413,0
1750,28.62854,0,-24.68516,0,0.229406,0
1760,28.66017,0,-24.71125,0,0.229399,0
1770,28.6918,0,-24.73734,0,0.2293921,0
1780,28.72343,0,-24.76342,0,0.2293852,0
1790,28.75506,0,-24.78951,0,0.2293784,0
1800,28.78669,0,-24.8156,0,0.2293715,0
1810,28.81832,0,-24.84169,0,0.2293646,0
1820,28.84995,0,-24.86777,0,0.2293577,0
1830,28.88158,0,-24.89386,0,0.2293509,0
1840,28.91321,0,-24.91995,0,0.2293441,0
1850,28.94484,0,-24.94604,0,0.2293374,0
1860,28.97647,0,-24.97213,0,0.2293307,0
1870,29.0081,0,-24.99821,0,0.2293239,0
1880,29.03973,0,-25.0243,0,0.2293173,0
1890,29.07136,0,-25.05039,0,0.2293107,0
1900,29.10299,0,-25.07648,0,0.2293041,0
1910,29.13462,0,-25.10257,0,0.2292975,0
1920,29.16625,0,-25.12865,0,0.2292909,0
1930,29.19788,0,-25.15474,0,0.2292844,0
1940,29.22951,0,-25.18083,0,0.2292779,0
1950,29.26114,0,-25.20692,0,0.2292714,0
1960,29.29276,0,-25.233,0,0.229265,0
1970,29.32439,0,-25.25909,0,0.2292585,0
1980,29.35602,0,-25.28518,0,0.2292521,0
1990,29.38765,0,-25.31127,0,0.2292457,0
2000,29.41928,0,-25.33735,0,0.2292393,0
2010,29.45091,0,-25.36344,0,0.229233,0
2020,29.48254,0,-25.38953,0,0.2292266,0
2030,29.51417,0,-25.41562,0,0.2292204,0
2040,29.5458,0,-25.44171,0,0.2292141,0
2050,29.57743,0,-25.46779,0,0.2292079,0
2060,29.60906,0,-25.49388,0,0.2292017,0
2070,29.64069,0,-25.51997,0,0.2291955,0
2080,29.67232,0,-25.54606,0,0.2291894,0
2090,29.70395,0,-25.57214,0,0.2291832,0
2100,29.73558,0,-25.59823,0,0.2291771,0
2110,29.76721,0,-25.62432,0,0.229171,0
2120,29.79884,0,-25.65041,0,0.2291649,0
2130,29.83047,0,-25.67649,0,0.2291589,0
2140,29.8621,0,-25.70258,0,0.2291528,0
2150,29.89373,0,-25.72867,0,0.2291468,0
2160,29.92536,0,-25.75476,0,0.2291408,0
2170,29.95699,0,-25.78085,0,0.2291348,0
2180,29.98862,0,-25.80693,0,0.2291289,0
2190,30.02024,0,-25.83302,0,0.229123,0
2200,30.05187,0,-25.85911,0,0.2291172,0
2210,30.0835,0,-25.8852,0,0.2291113,0
2220,30.11513,0,-25.91129,0,0.2291055,0
2230,30.14676,0,-25.93737,0,0.2290996,0
2240,30.17839,0,-25.96346,0,0.2290939,0
2250,30.21002,0,-25.98955,0,0.2290881,0
2260,30.24165,0,-26.01564,0,0.2290823,0
2270,30.27328,0,-26.04173,0,0.2290766,0
2280,30.30491,0,-26.06781,0,0.2290709,0
2290,30.33654,0,-26.0939,0,0.2290652,0
2300,30.36817,0,-26.11999,0,0.2290595,0
2310,30.3998,0,-26.14608,0,0.2290539,0
2320,30.43143,0,-26.17216,0,0.2290483,0
2330,30.46306,0,-26.19825,0,0.2290427,0
2340,30.49469,0,-26.22434,0,0.2290371,0
2350,30.52632,0,-26.25043,0,0.2290315,0
2360,30.55795,0,-26.27651,0,0.2290259,0
2370,30.58958,0,-26.3026,0,0.2290205,0
2380,30.62121,0,-26.32869,0,0.2290149,0
2390,30.65284,0,-26.35478,0,0.2290095,0
2400,30.68447,0,-26.38087,0,0.229004,0
2410,30.71609,0,-26.40695,0,0.2289986,0
2420,30.74772,0,-26.43304,0,0.2289932,0
2430,30.77935,0,-26.45913,0,0.2289878,0
2440,30.81098,0,-26.48522,0,0.2289825,0
2450,30.84261,0,-26.5113,0,0.2289771,0
2460,30.87424,0,-26.53739,0,0.2289719,0
2470,30.90587,0,-26.56348,0,0.2289665,0
2480,30.9375,0,-26.58957,0,0.2289613,0
2490,30.96913,0,-26.61566,0,0.228956,0
2500,31.00076,0,-26.64174,0,0.2289508,0
2510,31.03239,0,-26.66783,0,0.2289455,0
2520,31.06402,0,-26.69392,0,0.2289403,0
2530,31.09565,0,-26.72001,0,0.2289351,0
2540,31.12,0,-26.74009,0,0.2289351,0
2550,31.15348,0,-26.76376,0,0.2288308,0
2560,31.18695,0,-26.78743,0,0.2287269,0
2570,31.22043,0,-26.8111,0,0.2286234,0
2580,31.25391,0,-26.83477,0,0.2285204,0
2590,31.28739,0,-26.85844,0,0.2284178,0
2600,31.32087,0,-26.88211,0,0.2283155,0
2610,31.35434,0,-26.90578,0,0.2282137,0
2620,31.38782,0,-26.92945,0,0.2281124,0
2630,31.4213,0,-26.95312,0,0.2280114,0
2640,31.45478,0,-26.97679,0,0.2279108,0
2650,31.48825,0,-27.00046,0,0.2278107,0
